exchange,instrument_id,base_asset,quote_asset
Gate.io,MANEKI_USDT,MANEKI,USDT
Gate.io,XEC_USDT,XEC,USDT
Gate.io,ORDER_USDT,ORDER,USDT
Gate.io,TNSR_USDT,TNSR,USDT
Gate.io,NIL_USDT,NIL,USDT
Gate.io,FIO_USDT,FIO,USDT
Gate.io,HEI_USDT,HEI,USDT
Gate.io,XNO_USDT,XNO,USDT
Gate.io,SWARMS_USDT,SWARMS,USDT
Gate.io,TUT_USDT,TUT,USDT
Gate.io,ALPACA_USDT,ALPACA,USDT
Gate.io,ALU_USDT,ALU,USDT
Gate.io,REQ_USDT,REQ,USDT
Gate.io,NS_USDT,NS,USDT
Gate.io,RSS3_USDT,RSS3,USDT
Gate.io,QUICK_USDT,QUICK,USDT
Gate.io,B2_USDT,B2,USDT
Gate.io,ONG_USDT,ONG,USDT
Gate.io,SUI_USDT,SUI,USDT
Gate.io,EGLD_USDT,EGLD,USDT
Gate.io,BTC_USD,BTC,USD
HTX,BTC250516,BTC,USD
HTX,BTC250523,BTC,USD
HTX,BTC250627,BTC,USD
HTX,ETH250516,ETH,USD
HTX,ETH250523,ETH,USD
HTX,ETH250627,ETH,USD
HTX,TRX250516,TRX,USD
HTX,TRX250523,TRX,USD
HTX,BTC-USD,BTC,USD
HTX,ETH-USD,ETH,USD
HTX,LINK-USD,LINK,USD
HTX,DOT-USD,DOT,USD
HTX,ADA-USD,ADA,USD
HTX,LTC-USD,LTC,USD
HTX,XRP-USD,XRP,USD
HTX,TRX-USD,TRX,USD
HTX,DOGE-USD,DOGE,USD
HTX,BTC-USDT,BTC,USDT
HTX,ETH-USDT,ETH,USDT
HTX,LTC-USDT,LTC,USDT
HTX,DOGE-USDT,DOGE,USDT
HTX,SHIB-USDT,SHIB,USDT
HTX,ICP-USDT,ICP,USDT
HTX,XRP-USDT,XRP,USDT
HTX,LINK-USDT,LINK,USDT
HTX,TRX-USDT,TRX,USDT
HTX,DOT-USDT,DOT,USDT
HTX,ADA-USDT,ADA,USDT
HTX,EOS-USDT,EOS,USDT
HTX,BCH-USDT,BCH,USDT
HTX,BSV-USDT,BSV,USDT
HTX,YFI-USDT,YFI,USDT
HTX,UNI-USDT,UNI,USDT
HTX,FIL-USDT,FIL,USDT
HTX,SNX-USDT,SNX,USDT
HTX,BNB-USDT,BNB,USDT
HTX,ETC-USDT,ETC,USDT
HTX,THETA-USDT,THETA,USDT
HTX,KSM-USDT,KSM,USDT
HTX,ATOM-USDT,ATOM,USDT
HTX,AAVE-USDT,AAVE,USDT
HTX,XLM-USDT,XLM,USDT
HTX,SUSHI-USDT,SUSHI,USDT
HTX,GRT-USDT,GRT,USDT
HTX,1INCH-USDT,1INCH,USDT
HTX,CRV-USDT,CRV,USDT
HTX,ALGO-USDT,ALGO,USDT
HTX,WAVES-USDT,WAVES,USDT
HTX,COMP-USDT,COMP,USDT
HTX,XMR-USDT,XMR,USDT
HTX,KAVA-USDT,KAVA,USDT
HTX,AVAX-USDT,AVAX,USDT
HTX,SOL-USDT,SOL,USDT
HTX,MKR-USDT,MKR,USDT
HTX,SAND-USDT,SAND,USDT
HTX,MASK-USDT,MASK,USDT
HTX,NEAR-USDT,NEAR,USDT
HTX,MANA-USDT,MANA,USDT
HTX,LUNA-USDT,LUNA,USDT
HTX,WOO-USDT,WOO,USDT
HTX,CHZ-USDT,CHZ,USDT
HTX,HBAR-USDT,HBAR,USDT
HTX,BTT-USDT,BTT,USDT
HTX,AXS-USDT,AXS,USDT
HTX,YGG-USDT,YGG,USDT
HTX,DYDX-USDT,DYDX,USDT
HTX,FTT-USDT,FTT,USDT
HTX,GALA-USDT,GALA,USDT
HTX,IMX-USDT,IMX,USDT
HTX,ENS-USDT,ENS,USDT
HTX,PEOPLE-USDT,PEOPLE,USDT
HTX,JST-USDT,JST,USDT
HTX,LPT-USDT,LPT,USDT
HTX,STEEM-USDT,STEEM,USDT
HTX,TRB-USDT,TRB,USDT
HTX,SUN-USDT,SUN,USDT
HTX,CKB-USDT,CKB,USDT
HTX,MEME-USDT,MEME,USDT
HTX,INJ-USDT,INJ,USDT
HTX,LAYER-USDT,LAYER,USDT
HTX,BROCCOLI-USDT,BROCCOLI,USDT
HTX,KAS-USDT,KAS,USDT
HTX,TRUMP-USDT,TRUMP,USDT
HTX,BOME-USDT,BOME,USDT
HTX,ZEREBRO-USDT,ZEREBRO,USDT
HTX,JELLYJELLY-USDT,JELLYJELLY,USDT
HTX,JTO-USDT,JTO,USDT
HTX,MUBARAK-USDT,MUBARAK,USDT
HTX,BONK-USDT,BONK,USDT
HTX,PNUT-USDT,PNUT,USDT
HTX,VIRTUAL-USDT,VIRTUAL,USDT
HTX,EIGEN-USDT,EIGEN,USDT
HTX,MEMEFI-USDT,MEMEFI,USDT
HTX,MELANIA-USDT,MELANIA,USDT
HTX,IP-USDT,IP,USDT
HTX,SWARMS-USDT,SWARMS,USDT
HTX,PLUME-USDT,PLUME,USDT
HTX,APT-USDT,APT,USDT
HTX,EPT-USDT,EPT,USDT
HTX,ALCH-USDT,ALCH,USDT
HTX,W-USDT,W,USDT
HTX,PIXEL-USDT,PIXEL,USDT
HTX,ARC-USDT,ARC,USDT
HTX,WCT-USDT,WCT,USDT
HTX,LDO-USDT,LDO,USDT
HTX,MERL-USDT,MERL,USDT
HTX,VANA-USDT,VANA,USDT
HTX,TON-USDT,TON,USDT
HTX,S-USDT,S,USDT
HTX,HMSTR-USDT,HMSTR,USDT
HTX,SEI-USDT,SEI,USDT
HTX,ENA-USDT,ENA,USDT
HTX,RATS-USDT,RATS,USDT
HTX,GRASS-USDT,GRASS,USDT
HTX,MOVE-USDT,MOVE,USDT
HTX,OBOL-USDT,OBOL,USDT
HTX,IO-USDT,IO,USDT
HTX,TNSR-USDT,TNSR,USDT
HTX,ARB-USDT,ARB,USDT
HTX,SONIC-USDT,SONIC,USDT
HTX,DEEP-USDT,DEEP,USDT
HTX,MEW-USDT,MEW,USDT
HTX,NOT-USDT,NOT,USDT
HTX,STRK-USDT,STRK,USDT
HTX,ATH-USDT,ATH,USDT
HTX,CATI-USDT,CATI,USDT
HTX,SIGN-USDT,SIGN,USDT
HTX,RED-USDT,RED,USDT
HTX,PARTI-USDT,PARTI,USDT
HTX,ZETA-USDT,ZETA,USDT
HTX,BIGTIME-USDT,BIGTIME,USDT
HTX,ETHFI-USDT,ETHFI,USDT
HTX,SAGA-USDT,SAGA,USDT
HTX,TIA-USDT,TIA,USDT
HTX,LADYS-USDT,LADYS,USDT
HTX,AERGO-USDT,AERGO,USDT
HTX,CFX-USDT,CFX,USDT
HTX,PEPE-USDT,PEPE,USDT
HTX,PENGU-USDT,PENGU,USDT
HTX,USUAL-USDT,USUAL,USDT
HTX,HAEDAL-USDT,HAEDAL,USDT
HTX,KAITO-USDT,KAITO,USDT
HTX,DOGS-USDT,DOGS,USDT
HTX,VVV-USDT,VVV,USDT
HTX,HYPER-USDT,HYPER,USDT
HTX,SUNDOG-USDT,SUNDOG,USDT
HTX,BABY-USDT,BABY,USDT
HTX,AIXBT-USDT,AIXBT,USDT
HTX,SATS-USDT,SATS,USDT
HTX,PENDLE-USDT,PENDLE,USDT
HTX,SHELL-USDT,SHELL,USDT
HTX,SYRUP-USDT,SYRUP,USDT
HTX,WLD-USDT,WLD,USDT
HTX,OP-USDT,OP,USDT
HTX,BLUR-USDT,BLUR,USDT
HTX,LUNC-USDT,LUNC,USDT
HTX,MOODENG-USDT,MOODENG,USDT
HTX,SUI-USDT,SUI,USDT
HTX,AEVO-USDT,AEVO,USDT
HTX,TST-USDT,TST,USDT
HTX,BERA-USDT,BERA,USDT
HTX,ACT-USDT,ACT,USDT
HTX,BIO-USDT,BIO,USDT
HTX,SOLV-USDT,SOLV,USDT
HTX,ZORA-USDT,ZORA,USDT
HTX,MAGIC-USDT,MAGIC,USDT
HTX,PYTH-USDT,PYTH,USDT
HTX,KERNEL-USDT,KERNEL,USDT
HTX,HYPE-USDT,HYPE,USDT
HTX,NIL-USDT,NIL,USDT
HTX,ONDO-USDT,ONDO,USDT
HTX,PROMPT-USDT,PROMPT,USDT
HTX,JUP-USDT,JUP,USDT
HTX,SLERF-USDT,SLERF,USDT
HTX,GOAT-USDT,GOAT,USDT
HTX,AI16Z-USDT,AI16Z,USDT
HTX,AIDOGE-USDT,AIDOGE,USDT
HTX,TAO-USDT,TAO,USDT
HTX,USTC-USDT,USTC,USDT
HTX,BMT-USDT,BMT,USDT
HTX,NEIROETH-USDT,NEIROETH,USDT
HTX,FARTCOIN-USDT,FARTCOIN,USDT
HTX,VOXEL-USDT,VOXEL,USDT
HTX,STO-USDT,STO,USDT
HTX,PIPPIN-USDT,PIPPIN,USDT
HTX,POL-USDT,POL,USDT
HTX,TUT-USDT,TUT,USDT
HTX,MYRO-USDT,MYRO,USDT
HTX,UXLINK-USDT,UXLINK,USDT
HTX,VTHO-USDT,VTHO,USDT
HTX,ORDI-USDT,ORDI,USDT
HTX,SSV-USDT,SSV,USDT
HTX,OM-USDT,OM,USDT
HTX,SXT-USDT,SXT,USDT
HTX,KOMA-USDT,KOMA,USDT
HTX,ZK-USDT,ZK,USDT
HTX,VINE-USDT,VINE,USDT
HTX,ME-USDT,ME,USDT
HTX,WIF-USDT,WIF,USDT
HTX,CYBER-USDT,CYBER,USDT
HTX,POPCAT-USDT,POPCAT,USDT
HTX,BABYDOGE-USDT,BABYDOGE,USDT
HTX,BB-USDT,BB,USDT
HTX,MAVIA-USDT,MAVIA,USDT
HTX,CORE-USDT,CORE,USDT
HTX,GUN-USDT,GUN,USDT
HTX,AI-USDT,AI,USDT
HTX,TURBO-USDT,TURBO,USDT
HTX,CAKE-USDT,CAKE,USDT
HTX,NEIROCTO-USDT,NEIROCTO,USDT
HTX,DOOD-USDT,DOOD,USDT
HTX,FLOKI-USDT,FLOKI,USDT
HTX,CHILLGUY-USDT,CHILLGUY,USDT
HTX,FORM-USDT,FORM,USDT
HTX,INIT-USDT,INIT,USDT
HTX,STX-USDT,STX,USDT
HTX,ZRO-USDT,ZRO,USDT
HTX,WIN-USDT,WIN,USDT
HTX,APE-USDT,APE,USDT
HTX,JASMY-USDT,JASMY,USDT
HTX,GMT-USDT,GMT,USDT
Hyperliquid,BTC-USD,BTC,USD
Hyperliquid,ETH-USD,ETH,USD
Hyperliquid,ATOM-USD,ATOM,USD
Hyperliquid,MATIC-USD,MATIC,USD
Hyperliquid,DYDX-USD,DYDX,USD
Hyperliquid,SOL-USD,SOL,USD
Hyperliquid,AVAX-USD,AVAX,USD
Hyperliquid,BNB-USD,BNB,USD
Hyperliquid,APE-USD,APE,USD
Hyperliquid,OP-USD,OP,USD
Hyperliquid,LTC-USD,LTC,USD
Hyperliquid,ARB-USD,ARB,USD
Hyperliquid,DOGE-USD,DOGE,USD
Hyperliquid,INJ-USD,INJ,USD
Hyperliquid,SUI-USD,SUI,USD
Hyperliquid,kPEPE-USD,kPEPE,USD
Hyperliquid,CRV-USD,CRV,USD
Hyperliquid,LDO-USD,LDO,USD
Hyperliquid,LINK-USD,LINK,USD
Hyperliquid,STX-USD,STX,USD
Hyperliquid,RNDR-USD,RNDR,USD
Hyperliquid,CFX-USD,CFX,USD
Hyperliquid,FTM-USD,FTM,USD
Hyperliquid,GMX-USD,GMX,USD
Hyperliquid,SNX-USD,SNX,USD
Hyperliquid,XRP-USD,XRP,USD
Hyperliquid,BCH-USD,BCH,USD
Hyperliquid,APT-USD,APT,USD
Hyperliquid,AAVE-USD,AAVE,USD
Hyperliquid,COMP-USD,COMP,USD
Hyperliquid,MKR-USD,MKR,USD
Hyperliquid,WLD-USD,WLD,USD
Hyperliquid,FXS-USD,FXS,USD
Hyperliquid,HPOS-USD,HPOS,USD
Hyperliquid,RLB-USD,RLB,USD
Hyperliquid,UNIBOT-USD,UNIBOT,USD
Hyperliquid,YGG-USD,YGG,USD
Hyperliquid,TRX-USD,TRX,USD
Hyperliquid,kSHIB-USD,kSHIB,USD
Hyperliquid,UNI-USD,UNI,USD
Hyperliquid,SEI-USD,SEI,USD
Hyperliquid,RUNE-USD,RUNE,USD
Hyperliquid,OX-USD,OX,USD
Hyperliquid,FRIEND-USD,FRIEND,USD
Hyperliquid,SHIA-USD,SHIA,USD
Hyperliquid,CYBER-USD,CYBER,USD
Hyperliquid,ZRO-USD,ZRO,USD
Hyperliquid,BLZ-USD,BLZ,USD
Hyperliquid,DOT-USD,DOT,USD
Hyperliquid,BANANA-USD,BANANA,USD
Hyperliquid,TRB-USD,TRB,USD
Hyperliquid,FTT-USD,FTT,USD
Hyperliquid,LOOM-USD,LOOM,USD
Hyperliquid,OGN-USD,OGN,USD
Hyperliquid,RDNT-USD,RDNT,USD
Hyperliquid,ARK-USD,ARK,USD
Hyperliquid,BNT-USD,BNT,USD
Hyperliquid,CANTO-USD,CANTO,USD
Hyperliquid,REQ-USD,REQ,USD
Hyperliquid,BIGTIME-USD,BIGTIME,USD
Hyperliquid,KAS-USD,KAS,USD
Hyperliquid,ORBS-USD,ORBS,USD
Hyperliquid,BLUR-USD,BLUR,USD
Hyperliquid,TIA-USD,TIA,USD
Hyperliquid,BSV-USD,BSV,USD
Hyperliquid,ADA-USD,ADA,USD
Hyperliquid,TON-USD,TON,USD
Hyperliquid,MINA-USD,MINA,USD
Hyperliquid,POLYX-USD,POLYX,USD
Hyperliquid,GAS-USD,GAS,USD
Hyperliquid,PENDLE-USD,PENDLE,USD
Hyperliquid,STG-USD,STG,USD
Hyperliquid,FET-USD,FET,USD
Hyperliquid,STRAX-USD,STRAX,USD
Hyperliquid,NEAR-USD,NEAR,USD
Hyperliquid,MEME-USD,MEME,USD
Hyperliquid,ORDI-USD,ORDI,USD
Hyperliquid,BADGER-USD,BADGER,USD
Hyperliquid,NEO-USD,NEO,USD
Hyperliquid,ZEN-USD,ZEN,USD
Hyperliquid,FIL-USD,FIL,USD
Hyperliquid,PYTH-USD,PYTH,USD
Hyperliquid,SUSHI-USD,SUSHI,USD
Hyperliquid,ILV-USD,ILV,USD
Hyperliquid,IMX-USD,IMX,USD
Hyperliquid,kBONK-USD,kBONK,USD
Hyperliquid,GMT-USD,GMT,USD
Hyperliquid,SUPER-USD,SUPER,USD
Hyperliquid,USTC-USD,USTC,USD
Hyperliquid,NFTI-USD,NFTI,USD
Hyperliquid,JUP-USD,JUP,USD
Hyperliquid,kLUNC-USD,kLUNC,USD
Hyperliquid,RSR-USD,RSR,USD
Hyperliquid,GALA-USD,GALA,USD
Hyperliquid,JTO-USD,JTO,USD
Hyperliquid,NTRN-USD,NTRN,USD
Hyperliquid,ACE-USD,ACE,USD
Hyperliquid,MAV-USD,MAV,USD
Hyperliquid,WIF-USD,WIF,USD
Hyperliquid,CAKE-USD,CAKE,USD
Hyperliquid,PEOPLE-USD,PEOPLE,USD
Hyperliquid,ENS-USD,ENS,USD
Hyperliquid,ETC-USD,ETC,USD
Hyperliquid,XAI-USD,XAI,USD
Hyperliquid,MANTA-USD,MANTA,USD
Hyperliquid,UMA-USD,UMA,USD
Hyperliquid,ONDO-USD,ONDO,USD
Hyperliquid,ALT-USD,ALT,USD
Hyperliquid,ZETA-USD,ZETA,USD
Hyperliquid,DYM-USD,DYM,USD
Hyperliquid,MAVIA-USD,MAVIA,USD
Hyperliquid,W-USD,W,USD
Hyperliquid,PANDORA-USD,PANDORA,USD
Hyperliquid,STRK-USD,STRK,USD
Hyperliquid,PIXEL-USD,PIXEL,USD
Hyperliquid,AI-USD,AI,USD
Hyperliquid,TAO-USD,TAO,USD
Hyperliquid,AR-USD,AR,USD
Hyperliquid,MYRO-USD,MYRO,USD
Hyperliquid,kFLOKI-USD,kFLOKI,USD
Hyperliquid,BOME-USD,BOME,USD
Hyperliquid,ETHFI-USD,ETHFI,USD
Hyperliquid,ENA-USD,ENA,USD
Hyperliquid,MNT-USD,MNT,USD
Hyperliquid,TNSR-USD,TNSR,USD
Hyperliquid,SAGA-USD,SAGA,USD
Hyperliquid,MERL-USD,MERL,USD
Hyperliquid,HBAR-USD,HBAR,USD
Hyperliquid,POPCAT-USD,POPCAT,USD
Hyperliquid,OMNI-USD,OMNI,USD
Hyperliquid,EIGEN-USD,EIGEN,USD
Hyperliquid,REZ-USD,REZ,USD
Hyperliquid,NOT-USD,NOT,USD
Hyperliquid,TURBO-USD,TURBO,USD
Hyperliquid,BRETT-USD,BRETT,USD
Hyperliquid,IO-USD,IO,USD
Hyperliquid,ZK-USD,ZK,USD
Hyperliquid,BLAST-USD,BLAST,USD
Hyperliquid,LISTA-USD,LISTA,USD
Hyperliquid,MEW-USD,MEW,USD
Hyperliquid,RENDER-USD,RENDER,USD
Hyperliquid,kDOGS-USD,kDOGS,USD
Hyperliquid,POL-USD,POL,USD
Hyperliquid,CATI-USD,CATI,USD
Hyperliquid,CELO-USD,CELO,USD
Hyperliquid,HMSTR-USD,HMSTR,USD
Hyperliquid,SCR-USD,SCR,USD
Hyperliquid,NEIROETH-USD,NEIROETH,USD
Hyperliquid,kNEIRO-USD,kNEIRO,USD
Hyperliquid,GOAT-USD,GOAT,USD
Hyperliquid,MOODENG-USD,MOODENG,USD
Hyperliquid,GRASS-USD,GRASS,USD
Hyperliquid,PURR-USD,PURR,USD
Hyperliquid,PNUT-USD,PNUT,USD
Hyperliquid,XLM-USD,XLM,USD
Hyperliquid,CHILLGUY-USD,CHILLGUY,USD
Hyperliquid,SAND-USD,SAND,USD
Hyperliquid,IOTA-USD,IOTA,USD
Hyperliquid,ALGO-USD,ALGO,USD
Hyperliquid,HYPE-USD,HYPE,USD
Hyperliquid,ME-USD,ME,USD
Hyperliquid,MOVE-USD,MOVE,USD
Hyperliquid,VIRTUAL-USD,VIRTUAL,USD
Hyperliquid,PENGU-USD,PENGU,USD
Hyperliquid,USUAL-USD,USUAL,USD
Hyperliquid,FARTCOIN-USD,FARTCOIN,USD
Hyperliquid,AI16Z-USD,AI16Z,USD
Hyperliquid,AIXBT-USD,AIXBT,USD
Hyperliquid,ZEREBRO-USD,ZEREBRO,USD
Hyperliquid,BIO-USD,BIO,USD
Hyperliquid,GRIFFAIN-USD,GRIFFAIN,USD
Hyperliquid,SPX-USD,SPX,USD
Hyperliquid,S-USD,S,USD
Hyperliquid,MORPHO-USD,MORPHO,USD
Hyperliquid,TRUMP-USD,TRUMP,USD
Hyperliquid,MELANIA-USD,MELANIA,USD
Hyperliquid,ANIME-USD,ANIME,USD
Hyperliquid,VINE-USD,VINE,USD
Hyperliquid,VVV-USD,VVV,USD
Hyperliquid,JELLY-USD,JELLY,USD
Hyperliquid,BERA-USD,BERA,USD
Hyperliquid,TST-USD,TST,USD
Hyperliquid,LAYER-USD,LAYER,USD
Hyperliquid,IP-USD,IP,USD
Hyperliquid,OM-USD,OM,USD
Hyperliquid,KAITO-USD,KAITO,USD
Hyperliquid,NIL-USD,NIL,USD
Hyperliquid,PAXG-USD,PAXG,USD
Hyperliquid,PROMPT-USD,PROMPT,USD
Hyperliquid,BABY-USD,BABY,USD
Hyperliquid,WCT-USD,WCT,USD
Hyperliquid,HYPER-USD,HYPER,USD
Hyperliquid,ZORA-USD,ZORA,USD
Hyperliquid,INIT-USD,INIT,USD
Hyperliquid,DOOD-USD,DOOD,USD
Kraken,PF_AUCTIONUSD,AUCTION,USDT
Kraken,PF_ALTUSD,ALT,USDT
Kraken,PF_PENGUUSD,PENGU,USDT
Kraken,PF_FIDAUSD,FIDA,USDT
Kraken,PF_FLMUSD,FLM,USDT
Kraken,PF_RENDERUSD,RENDER,USDT
Kraken,PF_ARBUSD,ARB,USDT
Kraken,PF_PYTHUSD,PYTH,USDT
Kraken,PF_THEUSD,THE,USDT
Kraken,PF_MEWUSD,MEW,USDT
Kraken,PF_SKLUSD,SKL,USDT
Kraken,PF_SWEATUSD,SWEAT,USDT
Kraken,PF_CELOUSD,CELO,USDT
Kraken,PF_C98USD,C98,USDT
Kraken,PF_EURUSD,EUR,USDT
Kraken,PF_JTOUSD,JTO,USDT
Kraken,PF_LUNA2USD,LUNA2,USDT
Kraken,PF_SUSD,S,USDT
Kraken,PF_JPYUSD,JPY,USDT
Kraken,PF_FLUXUSD,FLUX,USDT
Kraken,FI_XRPUSD_250131,XRP,USD
Kraken,PF_CETUSUSD,CETUS,USDT
Kraken,PF_NEOUSD,NEO,USDT
Kraken,PF_MORPHOUSD,MORPHO,USDT
Kraken,PF_TURBOUSD,TURBO,USDT
Kraken,PF_1INCHUSD,1INCH,USDT
Kraken,PF_CATUSD,CAT,USDT
Kraken,PF_FLRUSD,FLR,USDT
Kraken,PF_BNTUSD,BNT,USDT
Kraken,PF_COSUSD,COS,USDT
Kraken,PF_BELUSD,BEL,USDT
Kraken,PF_JUPUSD,JUP,USDT
Kraken,PF_DEXEUSD,DEXE,USDT
Kraken,PF_DOGSUSD,DOGS,USDT
Kraken,PF_TIAUSD,TIA,USDT
Kraken,PF_BANANAUSD,BANANA,USDT
Kraken,PF_ICXUSD,ICX,USDT
Kraken,PF_XMRUSD,XMR,USDT
Kraken,PF_XRPUSD,XRP,USDT
Kraken,PF_THETAUSD,THETA,USDT
Kraken,PF_KNCUSD,KNC,USDT
Kraken,FI_XBTUSD_250530,BTC,USD
Kraken,FF_XBTUSD_250627,BTC,USDT
Kraken,PF_BIGTIMEUSD,BIGTIME,USDT
Kraken,PF_IOTAUSD,IOTA,USDT
Kraken,PF_XCNUSD,XCN,USDT
Kraken,PF_WLDUSD,WLD,USDT
Kraken,PF_BLASTUSD,BLAST,USDT
Kraken,PF_CKBUSD,CKB,USDT
Kraken,PF_STEEMUSD,STEEM,USDT
Kraken,FI_ETHUSD_250530,ETH,USD
Kraken,PF_BLURUSD,BLUR,USDT
Kraken,PF_ENSUSD,ENS,USDT
Kraken,PF_MOVRUSD,MOVR,USDT
Kraken,PF_ONEUSD,ONE,USDT
Kraken,PF_OXTUSD,OXT,USDT
Kraken,PF_PENDLEUSD,PENDLE,USDT
Kraken,PF_AVAXUSD,AVAX,USDT
Kraken,PF_GRTUSD,GRT,USDT
Kraken,PF_HOOKUSD,HOOK,USDT
Kraken,PF_SXPUSD,SXP,USDT
Kraken,PF_FIOUSD,FIO,USDT
Kraken,PF_ORDIUSD,ORDI,USDT
Kraken,PF_AEVOUSD,AEVO,USDT
Kraken,PF_VVVUSD,VVV,USDT
Kraken,PF_LINKUSD,LINK,USDT
Kraken,PF_DRIFTUSD,DRIFT,USDT
Kraken,PF_USUALUSD,USUAL,USDT
Kraken,PF_APTUSD,APT,USDT
Kraken,PF_AIXBTUSD,AIXBT,USDT
Kraken,PF_YGGUSD,YGG,USDT
Kraken,PF_TAOUSD,TAO,USDT
Kraken,PF_PIXELUSD,PIXEL,USDT
Kraken,PF_PIPPINUSD,PIPPIN,USDT
Kraken,PF_OMNIUSD,OMNI,USDT
Kraken,PF_ALCHUSD,ALCH,USDT
Kraken,PF_SUSHIUSD,SUSHI,USDT
Kraken,PI_XBTUSD,BTC,USD
Kraken,PF_BALUSD,BAL,USDT
Kraken,PF_DUCKUSD,DUCK,USDT
Kraken,PF_ALGOUSD,ALGO,USDT
Kraken,PF_LQTYUSD,LQTY,USDT
Kraken,FF_SOLUSD_250530,SOL,USDT
Kraken,PF_ANIMEUSD,ANIME,USDT
Kraken,PF_STXUSD,STX,USDT
Kraken,PF_MEUSD,ME,USDT
Kraken,PF_MOCAUSD,MOCA,USDT
Kraken,PF_ACHUSD,ACH,USDT
Kraken,PF_MOGUSD,MOG,USDT
Kraken,PF_INJUSD,INJ,USDT
Kraken,PF_KAVAUSD,KAVA,USDT
Kraken,FI_ETHUSD_250627,ETH,USD
Kraken,PF_PONKEUSD,PONKE,USDT
Kraken,PF_WUSD,W,USDT
Kraken,PF_LOOKSUSD,LOOKS,USDT
Kraken,PF_MYROUSD,MYRO,USDT
Kraken,PF_COTIUSD,COTI,USDT
Kraken,PF_ENAUSD,ENA,USDT
Kraken,FF_ETHUSD_250530,ETH,USDT
Kraken,PF_AAVEUSD,AAVE,USDT
Kraken,PF_WIFUSD,WIF,USDT
Kraken,PF_BCHUSD,BCH,USDT
Kraken,PF_SUIUSD,SUI,USDT
Kraken,PF_DEEPUSD,DEEP,USDT
Kraken,PF_WOOUSD,WOO,USDT
Kraken,PF_GALAUSD,GALA,USDT
Kraken,PF_ARKUSD,ARK,USDT
Kraken,PF_SAGAUSD,SAGA,USDT
Kraken,FF_XBTUSD_250516,BTC,USDT
Kraken,PF_MTLUSD,MTL,USDT
Kraken,PF_MASKUSD,MASK,USDT
Kraken,FI_LTCUSD_250131,LTC,USD
Kraken,PI_LTCUSD,LTC,USD
Kraken,PF_GUSD,G,USDT
Kraken,PF_QUICKUSD,QUICK,USDT
Kraken,PF_LAYERUSD,LAYER,USDT
Kraken,PF_HIGHUSD,HIGH,USDT
Kraken,PF_CTSIUSD,CTSI,USDT
Kraken,PF_BBUSD,BB,USDT
Kraken,PF_TNSRUSD,TNSR,USDT
Kraken,PF_DYDXUSD,DYDX,USDT
Kraken,PF_GLMRUSD,GLMR,USDT
Kraken,PF_MANAUSD,MANA,USDT
Kraken,PF_FXSUSD,FXS,USDT
Kraken,PF_SHELLUSD,SHELL,USDT
Kraken,PF_VINEUSD,VINE,USDT
Kraken,PF_XBTUSD,BTC,USDT
Kraken,PF_TRUUSD,TRU,USDT
Kraken,PF_CSPRUSD,CSPR,USDT
Kraken,PF_STGUSD,STG,USDT
Kraken,FF_ETHUSD_250627,ETH,USDT
Kraken,PF_SPXUSD,SPX,USDT
Kraken,PF_HIVEUSD,HIVE,USDT
Kraken,PF_HBARUSD,HBAR,USDT
Kraken,PF_IMXUSD,IMX,USDT
Kraken,PF_BIOUSD,BIO,USDT
Kraken,PF_NEIROETHUSD,NEIROETH,USDT
Kraken,PF_MKRUSD,MKR,USDT
Kraken,PI_XRPUSD,XRP,USD
Kraken,PF_IOTXUSD,IOTX,USDT
Kraken,PF_HMSTRUSD,HMSTR,USDT
Kraken,PF_IPUSD,IP,USDT
Kraken,PF_CHILLGUYUSD,CHILLGUY,USDT
Kraken,PF_OMUSD,OM,USDT
Kraken,PF_KAITOUSD,KAITO,USDT
Kraken,PF_KAIAUSD,KAIA,USDT
Kraken,PF_METISUSD,METIS,USDT
Kraken,PF_TLMUSD,TLM,USDT
Kraken,PF_NEIROUSD,NEIRO,USDT
Kraken,PF_SSVUSD,SSV,USDT
Kraken,PF_PERPUSD,PERP,USDT
Kraken,PF_SOLUSD,SOL,USDT
Kraken,PF_LPTUSD,LPT,USDT
Kraken,PF_TOKENUSD,TOKEN,USDT
Kraken,PI_ETHUSD,ETH,USD
Kraken,PF_KSMUSD,KSM,USDT
Kraken,PF_BERAUSD,BERA,USDT
Kraken,PF_LTCUSD,LTC,USDT
Kraken,PF_MOODENGUSD,MOODENG,USDT
Kraken,PF_ETHWUSD,ETHW,USDT
Kraken,FF_ETHUSD_250516,ETH,USDT
Kraken,PF_EOSUSD,EOS,USDT
Kraken,PF_UXLINKUSD,UXLINK,USDT
Kraken,PF_CHEEMSUSD,CHEEMS,USDT
Kraken,PF_KASUSD,KAS,USDT
Kraken,PF_DOTUSD,DOT,USDT
Kraken,PF_DOGEUSD,DOGE,USDT
Kraken,PF_SHIBUSD,SHIB,USDT
Kraken,PF_CVXUSD,CVX,USDT
Kraken,PF_RSRUSD,RSR,USDT
Kraken,PF_CHRUSD,CHR,USDT
Kraken,PF_ALICEUSD,ALICE,USDT
Kraken,PF_HYPEUSD,HYPE,USDT
Kraken,PF_ZROUSD,ZRO,USDT
Kraken,PF_SUNUSD,SUN,USDT
Kraken,PF_ASTRUSD,ASTR,USDT
Kraken,PF_ONTUSD,ONT,USDT
Kraken,FI_XBTUSD_250627,BTC,USD
Kraken,PF_STORJUSD,STORJ,USDT
